,setting1,setting2,setting3,meas01,meas02,meas03,meas04,meas05,meas06,meas07,meas08,meas09,meas10,meas11,meas12,meas13,meas14,meas15,meas16,meas17,meas20,meas21,unit,time_cycles,lof,lrd
4009,0.0001,-0.0005,100.0,518.67,642.12,1592.48,1399.4,14.62,21.61,553.62,2388.09,9060.13,1.3,47.53,521.42,2388.03,8138.96,8.4348,0.03,394,38.76,23.3029,20,76,0.9964384322415961,8.762774436823157
4010,-0.0014,0.0001,100.0,518.67,642.5,1589.91,1410.4,14.62,21.61,552.55,2388.05,9059.14,1.3,47.52,521.94,2388.04,8137.35,8.4364,0.03,393,38.81,23.3197,20,77,1.0318455597461123,8.601311383826982
4011,-0.004,-0.0001,100.0,518.67,642.18,1586.29,1406.63,14.62,21.61,552.46,2388.07,9060.2,1.3,47.49,521.75,2388.11,8139.68,8.4145,0.03,393,38.77,23.3192,20,78,1.0418142829446102,8.152571484232547
4012,-0.0005,-0.0004,100.0,518.67,642.58,1586.81,1414.27,14.62,21.61,553.35,2388.12,9064.77,1.3,47.51,521.42,2388.12,8133.79,8.43,0.03,393,38.83,23.2583,20,79,0.9172667801895069,10.356210680647667
4013,-0.0018,-0.0003,100.0,518.67,642.4,1589.25,1413.43,14.62,21.61,553.35,2388.11,9061.18,1.3,47.46,521.93,2388.08,8144.03,8.4315,0.03,393,38.8,23.2943,20,80,0.9932232246243445,9.401269219398284
4014,0.0011,-0.0003,100.0,518.67,643.09,1589.36,1411.33,14.62,21.61,553.64,2388.11,9059.98,1.3,47.63,521.34,2388.06,8139.33,8.448,0.03,393,38.76,23.4235,20,81,1.0262789613135486,8.70240338163289
4015,0.0057,0.0,100.0,518.67,642.54,1593.93,1411.86,14.62,21.61,553.48,2388.1,9060.64,1.3,47.55,521.62,2388.15,8136.89,8.4394,0.03,391,38.96,23.2727,20,82,1.0075414255221156,9.256137654424265
4016,0.0004,0.0005,100.0,518.67,643.2,1596.52,1402.75,14.62,21.61,552.49,2388.17,9057.86,1.3,47.63,521.06,2388.1,8137.93,8.4846,0.03,391,38.69,23.3133,20,83,0.9397636040201639,9.435424299198333
4017,-0.0006,-0.0004,100.0,518.67,642.37,1588.61,1408.82,14.62,21.61,553.53,2388.13,9060.71,1.3,47.44,521.36,2388.1,8142.83,8.4453,0.03,392,38.75,23.2789,20,84,1.0345662981732426,8.391703982206815
4018,-0.0031,0.0001,100.0,518.67,642.22,1587.6,1412.57,14.62,21.61,552.57,2388.08,9061.08,1.3,47.47,521.51,2388.14,8136.87,8.4454,0.03,393,38.78,23.2369,20,85,1.0073555614639196,9.050928499749627
4019,-0.0002,-0.0001,100.0,518.67,642.97,1590.15,1406.15,14.62,21.61,553.18,2388.11,9060.7,1.3,47.42,521.61,2388.09,8139.44,8.4384,0.03,394,38.69,23.4045,20,86,1.044839622019279,8.13946600356036
4020,0.002,-0.0003,100.0,518.67,642.16,1592.56,1410.69,14.62,21.61,553.44,2388.08,9064.7,1.3,47.53,521.61,2388.09,8137.5,8.4147,0.03,393,38.84,23.2796,20,87,1.0048047788285777,9.218463011196974
4021,0.003,-0.0004,100.0,518.67,642.49,1595.1,1411.53,14.62,21.61,553.55,2388.18,9063.09,1.3,47.52,521.16,2388.21,8136.92,8.4409,0.03,392,38.98,23.3322,20,88,0.9910947678011609,9.576874609602264
4022,-0.0001,0.0,100.0,518.67,642.69,1593.79,1412.23,14.62,21.61,552.42,2388.07,9057.21,1.3,47.46,521.56,2388.12,8140.19,8.4741,0.03,393,38.84,23.311,20,89,1.0050873796677662,9.26223486362299
4023,-0.0024,-0.0004,100.0,518.67,643.07,1594.25,1408.04,14.62,21.61,552.72,2388.1,9058.73,1.3,47.44,521.64,2388.1,8140.22,8.4137,0.03,394,38.79,23.3096,20,90,1.0175509856544478,8.737534088303109
4024,-0.0002,-0.0,100.0,518.67,642.47,1589.57,1407.24,14.62,21.61,552.62,2388.11,9054.59,1.3,47.51,521.41,2388.11,8140.43,8.4123,0.03,395,38.76,23.2504,20,91,1.0239216971374534,8.509979965551347
4025,-0.0006,-0.0003,100.0,518.67,643.2,1586.33,1414.36,14.62,21.61,554.05,2388.05,9057.93,1.3,47.73,521.25,2388.06,8135.7,8.4384,0.03,393,38.76,23.1659,20,92,0.9843715824382556,9.504047258433928
4026,0.0042,-0.0003,100.0,518.67,642.66,1601.51,1409.78,14.62,21.61,553.41,2388.08,9058.76,1.3,47.62,521.27,2388.1,8141.85,8.466,0.03,393,38.86,23.2592,20,93,0.8594574619794856,11.356845933771982
4027,-0.0006,-0.0002,100.0,518.67,643.05,1589.38,1406.97,14.62,21.61,553.78,2388.1,9067.19,1.3,47.56,521.88,2388.1,8140.89,8.4072,0.03,394,38.79,23.3717,20,94,1.0184823490974273,8.85146110357911
4028,0.0031,-0.0003,100.0,518.67,642.89,1597.01,1403.4,14.62,21.61,552.71,2388.07,9058.17,1.3,47.42,521.86,2388.14,8138.41,8.4386,0.03,394,38.87,23.3039,20,95,0.9429314806012327,9.454619840295452
4029,0.0016,0.0001,100.0,518.67,642.86,1593.33,1408.4,14.62,21.61,552.9,2388.04,9062.9,1.3,47.59,521.16,2388.15,8143.51,8.4466,0.03,393,38.78,23.3181,20,96,1.0177006611028305,8.927577355912721
4030,0.004,-0.0002,100.0,518.67,643.38,1590.61,1408.42,14.62,21.61,552.93,2388.12,9060.69,1.3,47.65,521.0,2388.06,8135.99,8.4367,0.03,392,38.94,23.2089,20,97,1.0291721122088082,8.53635211399604
4031,0.0006,0.0003,100.0,518.67,643.09,1596.53,1403.14,14.62,21.61,553.54,2388.15,9062.55,1.3,47.63,521.71,2388.08,8140.95,8.4485,0.03,393,38.88,23.335,20,98,0.9560364834039102,9.328432687012265
4032,0.0023,-0.0001,100.0,518.67,642.29,1591.27,1415.57,14.62,21.61,553.43,2388.13,9060.61,1.3,47.42,521.24,2388.11,8137.55,8.4493,0.03,393,38.93,23.2234,20,99,0.9945469696015853,9.805050413699833
4033,-0.0008,0.0004,100.0,518.67,642.87,1592.56,1405.75,14.62,21.61,553.07,2388.05,9057.92,1.3,47.54,521.03,2388.13,8139.39,8.4343,0.03,394,38.65,23.2563,20,100,1.0304964743115592,8.383767643135128
4034,-0.0013,-0.0004,100.0,518.67,642.28,1588.07,1409.94,14.62,21.61,553.09,2388.09,9058.91,1.3,47.62,520.88,2388.11,8133.74,8.4615,0.03,393,38.97,23.3331,20,101,1.019938299768303,8.805650803649861
4035,0.0005,-0.0001,100.0,518.67,642.94,1591.15,1404.37,14.62,21.61,553.17,2388.11,9058.9,1.3,47.66,521.08,2388.08,8141.74,8.457,0.03,393,38.76,23.2615,20,102,1.0362832112583227,8.222711775804155
4036,-0.0007,0.0003,100.0,518.67,643.16,1594.68,1407.17,14.62,21.61,553.25,2388.08,9058.04,1.3,47.46,521.75,2388.12,8135.38,8.446,0.03,393,38.8,23.2814,20,103,1.012278079628881,8.893528785510707
4037,-0.0058,0.0002,100.0,518.67,643.13,1587.03,1406.89,14.62,21.61,553.12,2388.13,9060.65,1.3,47.34,521.71,2388.04,8139.02,8.4214,0.03,391,38.82,23.2237,20,104,1.0427755436783348,8.143463837948573
4038,0.0034,-0.0003,100.0,518.67,642.76,1580.84,1413.8,14.62,21.61,552.45,2388.08,9057.16,1.3,47.66,521.21,2388.06,8145.59,8.4386,0.03,393,38.79,23.3195,20,105,0.7831473725019897,11.688613543512119
4039,-0.0011,-0.0002,100.0,518.67,642.22,1589.26,1413.83,14.62,21.61,553.31,2388.13,9066.42,1.3,47.45,521.45,2388.12,8138.85,8.4393,0.03,395,38.72,23.2713,20,106,0.9748273343290242,9.909046857517774
4040,0.0017,0.0003,100.0,518.67,642.56,1588.92,1410.89,14.62,21.61,552.87,2388.14,9062.07,1.3,47.66,521.11,2388.14,8136.64,8.4372,0.03,393,38.67,23.2237,20,107,1.0178393917511828,8.821561070429224
4041,-0.0007,-0.0002,100.0,518.67,642.32,1585.96,1408.45,14.62,21.61,553.24,2388.12,9060.99,1.3,47.57,521.68,2388.1,8143.61,8.4528,0.03,393,38.82,23.3125,20,108,1.0261390821026837,8.493680233114272
4042,0.0028,0.0002,100.0,518.67,642.53,1588.51,1409.0,14.62,21.61,552.52,2388.15,9056.66,1.3,47.45,521.38,2388.1,8141.68,8.4349,0.03,392,38.79,23.2156,20,109,1.0258633837123048,8.456906186505398
4043,-0.0006,0.0004,100.0,518.67,642.62,1584.45,1410.61,14.62,21.61,553.03,2388.08,9060.64,1.3,47.78,520.91,2388.09,8135.35,8.4366,0.03,392,38.74,23.2607,20,110,0.98042826783575,9.085207395309522
4044,-0.0035,-0.0004,100.0,518.67,642.86,1590.05,1405.06,14.62,21.61,553.36,2388.1,9053.91,1.3,47.58,521.45,2388.11,8138.37,8.434,0.03,393,38.94,23.2636,20,111,1.0309520182234984,8.50680364879524
4045,-0.0011,-0.0005,100.0,518.67,642.58,1592.34,1419.48,14.62,21.61,553.64,2388.16,9061.63,1.3,47.73,520.82,2388.07,8140.16,8.4348,0.03,394,38.69,23.3227,20,112,0.9464128606731242,11.19356748890116
4046,-0.0006,0.0003,100.0,518.67,642.96,1592.95,1407.37,14.62,21.61,553.42,2388.07,9063.84,1.3,47.54,520.45,2388.1,8134.47,8.4672,0.03,393,38.83,23.3092,20,113,0.981985889793465,9.162589290924952
4047,0.0036,-0.0003,100.0,518.67,642.98,1593.88,1403.16,14.62,21.61,553.35,2388.07,9060.6,1.3,47.59,521.51,2388.06,8136.78,8.47,0.03,393,38.77,23.2415,20,114,1.0024090539634642,8.684690511972457
4048,-0.0,-0.0001,100.0,518.67,642.73,1592.16,1412.45,14.62,21.61,553.3,2388.08,9060.14,1.3,47.5,521.76,2388.1,8140.81,8.4493,0.03,394,38.73,23.2474,20,115,1.0138629948094935,9.13574264665528
4049,0.0014,-0.0002,100.0,518.67,642.47,1595.27,1408.38,14.62,21.61,553.0,2388.17,9065.59,1.3,47.82,521.45,2388.12,8140.34,8.4435,0.03,394,38.72,23.2964,20,116,0.9889642539529919,9.451866687121658
4050,0.0019,0.0004,100.0,518.67,643.06,1590.81,1416.9,14.62,21.61,553.62,2388.13,9058.63,1.3,47.69,521.68,2388.08,8138.99,8.4683,0.03,392,38.77,23.2988,20,117,0.9798908625335169,10.04787024596167
4051,-0.0,0.0004,100.0,518.67,642.55,1587.34,1415.72,14.62,21.61,553.6,2388.17,9055.04,1.3,47.73,520.89,2388.15,8136.46,8.4446,0.03,393,38.81,23.3293,20,118,0.9771680168885534,9.79863293742566
4052,-0.0013,-0.0002,100.0,518.67,642.55,1592.14,1407.61,14.62,21.61,553.54,2388.12,9057.24,1.3,47.69,521.52,2388.05,8134.77,8.4563,0.03,394,38.76,23.3315,20,119,1.0288655032698266,8.66990290995689
4053,0.0021,0.0004,100.0,518.67,642.58,1586.67,1410.99,14.62,21.61,553.0,2388.11,9068.42,1.3,47.5,520.77,2388.07,8140.96,8.4339,0.03,394,38.89,23.2364,20,120,0.980325360943352,9.630397458834725
4054,0.0013,-0.0001,100.0,518.67,642.96,1591.04,1409.02,14.62,21.61,553.11,2388.09,9062.11,1.3,47.62,521.53,2388.04,8146.45,8.453,0.03,395,38.68,23.3508,20,121,1.0057666496404116,9.105767780167815
4055,-0.0003,-0.0,100.0,518.67,642.71,1590.26,1421.62,14.62,21.61,552.8,2388.14,9063.95,1.3,47.62,521.54,2388.1,8141.91,8.4346,0.03,394,38.59,23.2506,20,122,0.896205235892117,12.27619105606092
4056,-0.0005,0.0002,100.0,518.67,642.68,1587.22,1414.97,14.62,21.61,552.77,2388.12,9061.94,1.3,47.62,520.98,2388.14,8138.06,8.4516,0.03,394,38.73,23.3264,20,123,0.9779634215539671,9.658427179917467
4057,0.0013,-0.0005,100.0,518.67,642.56,1596.01,1415.17,14.62,21.61,553.2,2388.1,9057.88,1.3,47.63,521.36,2388.11,8143.78,8.4437,0.03,394,38.82,23.2722,20,124,0.9373580509953351,10.689853292888888
4058,0.0051,0.0005,100.0,518.67,642.56,1593.75,1409.01,14.62,21.61,553.45,2388.16,9056.81,1.3,47.71,521.65,2388.12,8140.99,8.4587,0.03,394,38.69,23.2647,20,125,1.0108179229044136,8.831792853754589
4059,0.003,-0.0001,100.0,518.67,642.91,1596.42,1413.12,14.62,21.61,552.71,2388.13,9052.58,1.3,47.61,521.36,2388.1,8137.46,8.4697,0.03,394,38.79,23.2043,20,126,0.9691149843666731,10.154025539203525
4060,-0.0005,-0.0,100.0,518.67,642.92,1594.01,1413.4,14.62,21.61,553.42,2388.11,9059.41,1.3,47.52,521.07,2388.12,8141.13,8.4333,0.03,393,38.68,23.2313,20,127,0.997864351448847,9.575674599246968
4061,-0.0044,0.0003,100.0,518.67,642.74,1595.71,1411.4,14.62,21.61,553.37,2388.1,9060.8,1.3,47.52,521.67,2388.12,8136.86,8.4356,0.03,393,38.76,23.2587,20,128,0.9974018923274821,9.495369284285411
4062,0.0015,-0.0005,100.0,518.67,642.25,1594.04,1421.01,14.62,21.61,553.44,2388.11,9055.94,1.3,47.79,521.6,2388.13,8137.32,8.4173,0.03,393,38.82,23.242,20,129,0.9266927091957881,11.832875999228584
4063,0.002,-0.0003,100.0,518.67,642.45,1592.86,1408.14,14.62,21.61,552.54,2388.1,9068.84,1.3,47.67,521.28,2388.14,8139.68,8.4576,0.03,394,38.74,23.3206,20,130,0.9780229920580085,9.655496498537811
4064,0.0,0.0003,100.0,518.67,642.69,1586.67,1413.62,14.62,21.61,552.36,2388.13,9066.88,1.3,47.57,521.39,2388.13,8141.46,8.4446,0.03,394,38.81,23.3337,20,131,0.9676796929283619,9.94213682733445
4065,-0.0005,0.0003,100.0,518.67,642.2,1590.09,1407.34,14.62,21.61,553.17,2388.13,9066.64,1.3,47.7,520.54,2388.14,8139.06,8.4121,0.03,394,38.61,23.2953,20,132,1.0103578045310164,8.865796787679848
4066,0.0002,-0.0,100.0,518.67,642.58,1594.52,1410.09,14.62,21.61,553.19,2388.11,9058.5,1.3,47.59,521.35,2388.13,8137.58,8.4603,0.03,394,38.71,23.2711,20,133,1.0152952911457167,9.02503681915405
4067,0.0001,0.0003,100.0,518.67,642.99,1587.89,1415.42,14.62,21.61,553.08,2388.14,9060.12,1.3,47.66,521.31,2388.09,8141.33,8.4661,0.03,393,38.76,23.3411,20,134,0.9759347756150243,9.669315929095083
4068,0.0014,-0.0005,100.0,518.67,642.64,1587.12,1412.36,14.62,21.61,553.02,2388.13,9064.44,1.3,47.52,521.3,2388.12,8135.68,8.451,0.03,394,38.62,23.1733,20,135,0.9698414796987699,9.51628837123815
4069,-0.0015,-0.0005,100.0,518.67,642.65,1597.03,1410.97,14.62,21.61,552.89,2388.11,9065.56,1.3,47.59,521.31,2388.14,8137.22,8.4641,0.03,395,38.93,23.3832,20,136,0.9450875305563281,10.388496970795025
4070,-0.0027,-0.0003,100.0,518.67,643.02,1598.18,1413.35,14.62,21.61,553.55,2388.15,9062.39,1.3,47.57,521.57,2388.15,8148.42,8.4452,0.03,394,38.75,23.3033,20,137,0.8916658575993048,11.750437575317838
4071,-0.0002,-0.0004,100.0,518.67,642.79,1592.56,1412.27,14.62,21.61,553.55,2388.14,9055.5,1.3,47.61,521.16,2388.17,8139.99,8.4279,0.03,393,38.67,23.2034,20,138,1.0063683010478284,9.165391927304531
4072,-0.0011,-0.0002,100.0,518.67,642.75,1590.01,1410.97,14.62,21.61,552.7,2388.19,9063.08,1.3,47.69,521.44,2388.11,8137.11,8.4398,0.03,394,38.9,23.1815,20,139,1.01407350991174,8.955339888062182
4073,-0.001,-0.0002,100.0,518.67,642.62,1600.27,1407.27,14.62,21.61,553.55,2388.11,9067.59,1.3,47.61,521.22,2388.11,8141.41,8.4628,0.03,394,38.68,23.2348,20,140,0.8699050022429763,11.444650593266225
4074,0.0051,0.0004,100.0,518.67,642.9,1599.73,1420.41,14.62,21.61,552.92,2388.14,9062.38,1.3,47.62,521.73,2388.13,8136.49,8.4522,0.03,395,38.84,23.1094,20,141,0.8952100022838569,13.143247017680421
4075,0.0034,0.0002,100.0,518.67,642.41,1591.21,1416.28,14.62,21.61,552.97,2388.17,9058.04,1.3,47.58,520.8,2388.1,8142.15,8.418,0.03,393,38.59,23.2429,20,142,0.9670904769397795,10.08396679797696
4076,-0.0005,0.0003,100.0,518.67,643.39,1592.93,1416.04,14.62,21.61,552.6,2388.11,9065.94,1.3,47.51,521.28,2388.08,8141.6,8.4664,0.03,394,38.69,23.2783,20,143,0.9688486865863706,10.76470577661127
4077,-0.0025,0.0004,100.0,518.67,642.72,1594.93,1416.54,14.62,21.61,552.68,2388.11,9070.38,1.3,47.65,521.22,2388.12,8137.22,8.4845,0.03,394,38.82,23.3204,20,144,0.8967303328361454,12.30115332005229
4078,0.0047,-0.0005,100.0,518.67,642.98,1596.6,1414.15,14.62,21.61,553.46,2388.09,9068.28,1.3,47.67,521.44,2388.14,8143.24,8.4415,0.03,393,38.54,23.199,20,145,0.9538981333860344,11.408129133453096
4079,0.0012,-0.0004,100.0,518.67,643.05,1592.33,1404.64,14.62,21.61,553.24,2388.09,9055.71,1.3,47.82,521.13,2388.1,8136.46,8.4609,0.03,394,38.67,23.1918,20,146,1.0267618234640883,8.571146727659377
4080,-0.0028,-0.0002,100.0,518.67,643.19,1589.88,1409.92,14.62,21.61,553.99,2388.09,9064.06,1.3,47.71,520.85,2388.11,8138.94,8.4524,0.03,393,38.78,23.2974,20,147,1.022824919977029,8.753785094290828
4081,0.0002,-0.0001,100.0,518.67,642.93,1590.95,1412.77,14.62,21.61,553.18,2388.13,9058.9,1.3,47.68,521.48,2388.12,8136.15,8.4496,0.03,394,38.75,23.2748,20,148,1.0170569654229562,9.144588476929409
4082,0.0016,0.0001,100.0,518.67,643.06,1598.73,1412.56,14.62,21.61,553.72,2388.12,9064.4,1.3,47.69,521.69,2388.16,8140.78,8.4162,0.03,393,38.7,23.1124,20,149,0.9450823563430985,10.822189529017024
4083,-0.0005,0.0001,100.0,518.67,642.7,1600.21,1417.73,14.62,21.61,553.35,2388.15,9062.19,1.3,47.64,520.92,2388.17,8142.64,8.4814,0.03,395,38.75,23.3095,20,150,0.8988737276444917,12.552277625590165
4084,0.0034,-0.0,100.0,518.67,643.1,1594.23,1409.21,14.62,21.61,553.05,2388.13,9068.04,1.3,47.8,521.64,2388.08,8143.41,8.4717,0.03,395,38.69,23.2525,20,151,0.9877688564891688,9.99315388627861
4085,-0.0022,-0.0005,100.0,518.67,642.41,1594.61,1401.58,14.62,21.61,553.04,2388.14,9059.92,1.3,47.59,520.89,2388.16,8134.72,8.4943,0.03,393,38.74,23.2657,20,152,0.9522004785303969,9.2724788032314
4086,-0.0017,0.0002,100.0,518.67,642.86,1588.39,1412.65,14.62,21.61,553.11,2388.1,9061.32,1.3,47.49,520.98,2388.18,8139.06,8.45,0.03,394,38.62,23.2965,20,153,1.0122698860621444,9.015080533304367
4087,-0.0032,-0.0001,100.0,518.67,642.38,1590.07,1407.12,14.62,21.61,552.94,2388.11,9062.98,1.3,47.79,521.03,2388.11,8145.3,8.4504,0.03,393,38.76,23.2014,20,154,1.0295287714843253,8.656514230717598
4088,-0.0001,0.0004,100.0,518.67,643.09,1593.13,1411.45,14.62,21.61,552.37,2388.1,9059.44,1.3,47.77,520.69,2388.17,8137.89,8.4186,0.03,393,38.67,23.2963,20,155,1.018284360318958,9.044502336768234
4089,0.0019,0.0001,100.0,518.67,642.73,1591.78,1412.73,14.62,21.61,553.09,2388.09,9070.42,1.3,47.93,521.07,2388.17,8138.18,8.4519,0.03,393,38.65,23.1988,20,156,0.9330749371289648,10.745062964624962
4090,-0.0047,-0.0001,100.0,518.67,642.31,1591.12,1418.07,14.62,21.61,552.9,2388.14,9063.64,1.3,47.67,521.33,2388.13,8136.97,8.4801,0.03,394,38.87,23.2796,20,157,0.9519414955810944,10.877341997083805
4091,0.0041,0.0001,100.0,518.67,642.44,1594.7,1417.94,14.62,21.61,552.84,2388.17,9063.21,1.3,47.79,521.23,2388.1,8141.89,8.4683,0.03,394,38.95,23.212,20,158,0.9524572159125092,11.286938951204474
4092,-0.0027,0.0002,100.0,518.67,642.71,1584.55,1417.95,14.62,21.61,553.34,2388.17,9062.08,1.3,47.65,520.5,2388.12,8140.89,8.4488,0.03,395,38.63,23.2674,20,159,0.8760896137358345,11.144469497930132
4093,-0.0004,0.0005,100.0,518.67,643.31,1595.32,1415.59,14.62,21.61,552.9,2388.09,9070.25,1.3,47.81,521.27,2388.14,8142.16,8.4556,0.03,397,38.73,23.1871,20,160,0.93133296638375,12.215745679904412
4094,-0.0009,0.0001,100.0,518.67,642.94,1595.83,1416.61,14.62,21.61,552.49,2388.11,9073.51,1.3,47.89,521.05,2388.07,8146.52,8.4465,0.03,393,38.58,23.1748,20,161,0.9337195574013871,13.463947086791539
4095,-0.0035,-0.0003,100.0,518.67,643.14,1593.15,1415.99,14.62,21.61,552.3,2388.13,9057.25,1.3,47.61,520.87,2388.11,8143.42,8.4634,0.03,394,38.82,23.1721,20,162,0.9473805679892182,10.442151928901227
4096,-0.0034,0.0,100.0,518.67,643.23,1595.8,1412.52,14.62,21.61,552.88,2388.18,9064.6,1.3,47.66,520.62,2388.15,8145.64,8.4582,0.03,395,38.84,23.2628,20,163,0.9652217562137992,10.634283846037032
4097,0.0018,0.0004,100.0,518.67,643.17,1593.99,1421.13,14.62,21.61,553.49,2388.1,9058.68,1.3,47.57,520.52,2388.17,8140.33,8.4629,0.03,394,38.79,23.229,20,164,0.9174194609748444,11.929922447417963
4098,-0.0001,-0.0002,100.0,518.67,642.64,1601.0,1410.17,14.62,21.61,552.73,2388.17,9065.29,1.3,47.76,520.91,2388.16,8138.59,8.4694,0.03,392,38.87,23.1233,20,165,0.8746492388400328,11.529980768566373
4099,-0.0017,-0.0003,100.0,518.67,642.69,1590.41,1416.29,14.62,21.61,552.65,2388.17,9061.37,1.3,47.83,521.03,2388.13,8142.62,8.4338,0.03,396,38.76,23.3285,20,166,0.9638474918722977,10.295975939626086
4100,-0.001,0.0003,100.0,518.67,642.65,1589.78,1410.74,14.62,21.61,552.55,2388.16,9071.21,1.3,47.71,520.83,2388.11,8134.82,8.4519,0.03,394,38.63,23.176,20,167,0.8504808577013919,11.309488649125655
4101,0.0049,0.0002,100.0,518.67,643.13,1599.66,1414.58,14.62,21.61,552.54,2388.12,9065.49,1.3,47.81,521.02,2388.11,8138.99,8.4653,0.03,395,38.66,23.1948,20,168,0.9187382505618379,11.799332726542863
4102,-0.0047,-0.0003,100.0,518.67,642.37,1592.26,1413.95,14.62,21.61,552.35,2388.19,9058.74,1.3,47.74,520.82,2388.15,8143.75,8.4925,0.03,395,38.81,23.251,20,169,0.9737151629592401,9.811600179274986
4103,0.0012,0.0004,100.0,518.67,642.18,1593.13,1417.33,14.62,21.61,552.5,2388.15,9062.8,1.3,47.64,520.78,2388.12,8141.56,8.4758,0.03,393,38.6,23.2537,20,170,0.965851954148072,10.772042888286268
4104,-0.0025,0.0001,100.0,518.67,643.06,1598.96,1421.32,14.62,21.61,552.48,2388.17,9062.15,1.3,47.63,519.82,2388.15,8144.38,8.4697,0.03,393,38.66,23.3033,20,171,0.8667734916414088,13.6120069870016
4105,0.0023,0.0,100.0,518.67,642.32,1596.24,1414.06,14.62,21.61,552.69,2388.1,9065.34,1.3,47.83,521.08,2388.15,8138.55,8.4567,0.03,394,38.78,23.1996,20,172,0.9611920902912321,10.698157481327218
4106,0.0011,-0.0005,100.0,518.67,642.9,1592.72,1413.52,14.62,21.61,553.1,2388.15,9072.47,1.3,47.8,520.79,2388.17,8139.47,8.4873,0.03,395,38.54,23.2269,20,173,0.9150947131373511,11.716307002481981
4107,-0.0009,0.0003,100.0,518.67,642.87,1597.12,1413.39,14.62,21.61,552.95,2388.14,9064.49,1.3,47.79,520.41,2388.13,8143.42,8.4328,0.03,395,38.65,23.1606,20,174,0.9570719390866866,10.874892973640453
4108,0.0051,0.0002,100.0,518.67,642.77,1596.39,1422.24,14.62,21.61,552.62,2388.15,9062.84,1.3,47.81,521.04,2388.18,8138.19,8.4394,0.03,395,38.63,23.2445,20,175,0.9020464264202148,13.054979768551615
4109,0.002,-0.0002,100.0,518.67,643.46,1600.36,1413.4,14.62,21.61,553.05,2388.15,9064.22,1.3,47.75,521.01,2388.15,8146.98,8.4602,0.03,395,38.78,23.2303,20,176,0.8835295233458631,12.333197074016558
4110,-0.0015,0.0001,100.0,518.67,642.92,1592.53,1414.73,14.62,21.61,553.3,2388.22,9063.23,1.3,47.74,520.56,2388.17,8144.99,8.4738,0.03,395,38.69,23.1155,20,177,0.973302603504481,10.355621438948594
4111,-0.0001,-0.0004,100.0,518.67,642.7,1594.94,1411.79,14.62,21.61,552.8,2388.18,9058.22,1.3,47.9,521.19,2388.16,8141.85,8.4416,0.03,395,38.53,23.3174,20,178,0.9876419683190185,9.523912964594588
4112,-0.0008,0.0001,100.0,518.67,643.64,1599.76,1415.72,14.62,21.61,552.81,2388.2,9071.01,1.3,47.82,520.82,2388.12,8141.76,8.4593,0.03,396,38.59,23.2629,20,179,0.8896623367477761,13.389286034795148
4113,0.0021,0.0005,100.0,518.67,642.95,1597.33,1414.35,14.62,21.61,551.96,2388.18,9068.92,1.3,47.74,520.87,2388.17,8146.98,8.4623,0.03,394,38.66,23.1929,20,180,0.9415397745125718,12.23091896935638
4114,0.0006,-0.0003,100.0,518.67,643.08,1595.05,1420.56,14.62,21.61,553.02,2388.14,9061.36,1.3,47.7,521.1,2388.16,8148.37,8.4378,0.03,395,38.6,23.1033,20,181,0.8508021081487116,13.299694964263491
4115,0.0037,0.0004,100.0,518.67,642.76,1603.03,1422.16,14.62,21.61,552.85,2388.16,9069.1,1.3,47.82,520.54,2388.1,8145.94,8.4591,0.03,394,38.76,23.1215,20,182,0.8245645427744622,16.05376374848459
4116,-0.002,-0.0001,100.0,518.67,642.95,1595.68,1412.47,14.62,21.61,553.04,2388.13,9060.74,1.3,47.71,520.87,2388.1,8143.13,8.5117,0.03,395,38.67,23.2129,20,183,0.9768157470245048,9.974122428323014
4117,0.0005,0.0001,100.0,518.67,643.39,1596.49,1418.07,14.62,21.61,552.77,2388.2,9067.44,1.3,47.6,520.89,2388.14,8141.58,8.4635,0.03,394,38.49,23.2477,20,184,0.9308667797241523,12.329114085187282
4118,0.0033,0.0001,100.0,518.67,643.15,1597.62,1420.81,14.62,21.61,552.95,2388.11,9061.44,1.3,47.78,520.78,2388.17,8141.49,8.5035,0.03,396,38.59,23.236,20,185,0.9004393852101531,12.77940106991551
4119,0.0008,-0.0,100.0,518.67,643.11,1600.42,1422.57,14.62,21.61,551.93,2388.18,9067.21,1.3,47.82,520.94,2388.09,8141.72,8.4512,0.03,394,38.63,23.1286,20,186,0.8575433032225478,14.770025680185979
4120,0.0017,0.0001,100.0,518.67,643.1,1598.74,1421.44,14.62,21.61,552.81,2388.11,9070.41,1.3,47.8,521.38,2388.16,8150.52,8.44,0.03,395,38.66,23.3172,20,187,0.877119226727903,15.556196452095305
4121,0.0044,0.0003,100.0,518.67,643.5,1597.0,1421.45,14.62,21.61,552.12,2388.2,9067.56,1.3,47.97,520.92,2388.14,8143.25,8.4837,0.03,395,38.72,23.2216,20,188,0.8946976267634581,13.736990187065427
4122,0.0022,-0.0004,100.0,518.67,643.05,1594.45,1418.05,14.62,21.61,552.74,2388.11,9064.61,1.3,47.89,521.26,2388.19,8144.31,8.4764,0.03,395,38.61,23.2704,20,189,0.9408727802095211,11.72971154018719
4123,0.0018,-0.0002,100.0,518.67,643.63,1591.84,1416.25,14.62,21.61,552.56,2388.23,9062.61,1.3,47.64,520.29,2388.14,8144.78,8.5047,0.03,394,38.52,23.2866,20,190,0.9603904779967116,10.61185220021551
