,setting1,setting2,setting3,meas01,meas02,meas03,meas04,meas05,meas06,meas07,meas08,meas09,meas10,meas11,meas12,meas13,meas14,meas15,meas16,meas17,meas20,meas21,unit,time_cycles,lof,lrd
1563,-0.0026,-0.0003,100.0,518.67,643.18,1585.17,1409.75,14.62,21.61,552.31,2388.12,9048.66,1.3,47.3,521.23,2388.13,8123.47,8.4808,0.03,393,38.9,23.3468,8,1,0.9789777930861567,2.3901009192086984
1564,-0.0012,-0.0003,100.0,518.67,642.92,1585.97,1410.81,14.62,21.61,552.74,2388.11,9040.66,1.3,47.62,521.82,2388.13,8120.18,8.4209,0.03,392,38.9,23.2926,8,2,0.7520849692073095,2.4614177435952516
1565,0.0001,0.0002,100.0,518.67,642.74,1591.11,1403.29,14.62,21.61,552.79,2388.11,9045.01,1.3,47.51,521.52,2388.12,8122.29,8.4497,0.03,393,38.88,23.1812,8,3,0.9903745316518675,2.1151331986221202
1566,-0.0021,0.0005,100.0,518.67,642.76,1592.22,1406.11,14.62,21.61,552.13,2388.14,9049.45,1.3,47.68,521.25,2388.12,8123.8,8.4405,0.03,393,38.86,23.2371,8,4,0.8865048307624278,2.2241538754585304
1567,-0.0044,0.0003,100.0,518.67,643.13,1596.11,1409.34,14.62,21.61,553.61,2388.13,9043.0,1.3,47.53,521.5,2388.15,8118.15,8.4029,0.03,392,38.88,23.2975,8,5,0.9606505431712354,2.9190433166295002
1568,0.0028,-0.0005,100.0,518.67,642.55,1596.3,1418.06,14.62,21.61,552.32,2388.13,9045.24,1.3,47.55,521.07,2388.14,8126.65,8.4505,0.03,394,38.86,23.2799,8,6,1.0078536557416533,2.321595978486821
1569,-0.0024,0.0004,100.0,518.67,642.86,1586.88,1404.52,14.62,21.61,553.54,2388.11,9042.79,1.3,47.28,521.14,2388.13,8121.9,8.4438,0.03,392,38.71,23.3545,8,7,0.8761453515110137,2.406729127804749
1570,-0.0017,-0.0001,100.0,518.67,642.75,1589.06,1407.11,14.62,21.61,552.97,2388.17,9040.27,1.3,47.38,521.9,2388.21,8120.31,8.4281,0.03,394,38.71,23.2232,8,8,0.9758416648085354,2.305603559903554
1571,-0.0004,0.0002,100.0,518.67,643.01,1594.26,1413.87,14.62,21.61,552.61,2388.1,9037.14,1.3,47.53,521.17,2388.15,8115.49,8.4758,0.03,392,38.94,23.2721,8,9,0.7822061225308069,3.538469649841225
1572,-0.005,-0.0001,100.0,518.67,642.57,1583.85,1406.7,14.62,21.61,553.56,2388.12,9040.35,1.3,47.59,521.1,2388.14,8128.5,8.4599,0.03,395,38.76,23.2683,8,10,0.9234538170777563,3.1236818174240226
1573,0.0018,0.0004,100.0,518.67,642.3,1589.55,1419.87,14.62,21.61,554.04,2388.2,9040.86,1.3,47.69,521.0,2388.14,8125.93,8.4549,0.03,392,38.81,23.2842,8,11,0.9847475956382638,3.562534467001605
1574,0.0013,-0.0004,100.0,518.67,643.02,1587.92,1406.39,14.62,21.61,553.47,2388.1,9042.47,1.3,47.65,521.18,2388.11,8121.97,8.4522,0.03,394,39.04,23.2671,8,12,1.0507571457978362,1.970342662750977
1575,-0.0024,0.0004,100.0,518.67,642.46,1588.36,1407.31,14.62,21.61,553.57,2388.1,9042.18,1.3,47.35,521.36,2388.1,8118.26,8.4268,0.03,395,38.67,23.357,8,13,1.0025246071370242,2.430764049609154
1576,0.0001,-0.0004,100.0,518.67,642.44,1588.9,1413.77,14.62,21.61,553.13,2388.14,9048.68,1.3,47.53,521.1,2388.15,8126.84,8.4481,0.03,394,38.82,23.3671,8,14,1.081274599473961,1.6727875210230263
1577,-0.0028,-0.0003,100.0,518.67,642.61,1596.78,1411.97,14.62,21.61,553.06,2388.15,9043.81,1.3,47.62,521.48,2388.16,8126.2,8.4934,0.03,390,38.6,23.3259,8,15,0.761744846916585,3.6361931823253486
1578,-0.004,0.0004,100.0,518.67,641.82,1592.93,1410.4,14.62,21.61,553.15,2388.06,9039.37,1.3,47.57,522.08,2388.17,8120.23,8.4631,0.03,392,38.78,23.2899,8,16,0.9709911122508488,2.4311680188427105
1579,-0.0019,-0.0003,100.0,518.67,642.61,1592.06,1403.1,14.62,21.61,553.48,2388.16,9038.3,1.3,47.62,521.25,2388.12,8127.19,8.4208,0.03,392,38.82,23.2522,8,17,0.99458377261079,2.6019192016335726
1580,-0.0001,-0.0001,100.0,518.67,642.2,1593.38,1409.63,14.62,21.61,552.95,2388.17,9042.87,1.3,47.71,521.19,2388.1,8115.54,8.4579,0.03,393,38.98,23.2242,8,18,0.8677279812633474,3.750211220256721
1581,-0.0048,-0.0004,100.0,518.67,642.32,1590.23,1406.79,14.62,21.61,553.75,2388.1,9037.76,1.3,47.61,521.0,2388.07,8123.53,8.4433,0.03,392,38.88,23.2057,8,19,0.981034155302665,2.3101798227178096
1582,-0.0003,0.0,100.0,518.67,643.33,1590.41,1405.38,14.62,21.61,553.09,2388.13,9045.77,1.3,47.41,521.75,2388.11,8120.73,8.4265,0.03,395,38.89,23.2556,8,20,0.7837406638396326,2.2984904107058335
1583,-0.0035,-0.0003,100.0,518.67,642.74,1586.57,1400.16,14.62,21.61,553.73,2388.17,9041.03,1.3,47.51,520.86,2388.14,8124.54,8.4506,0.03,392,38.84,23.3172,8,21,0.8993404954879592,2.9073028107906183
1584,0.0045,-0.0001,100.0,518.67,642.68,1589.24,1412.59,14.62,21.61,553.2,2388.17,9050.28,1.3,47.6,521.51,2388.11,8125.91,8.4327,0.03,394,38.91,23.2675,8,22,1.0278158035452598,1.7910903404068355
1585,0.0002,0.0002,100.0,518.67,643.08,1585.98,1415.98,14.62,21.61,553.14,2388.18,9035.26,1.3,47.54,521.28,2388.08,8120.95,8.4517,0.03,392,38.87,23.1853,8,23,1.014213247020482,2.755727543486104
1586,0.0022,-0.0004,100.0,518.67,642.92,1584.01,1406.58,14.62,21.61,552.85,2388.14,9048.23,1.3,47.53,521.63,2388.11,8124.29,8.4348,0.03,391,38.9,23.3129,8,24,0.8174520699418872,2.6657189847327465
1587,0.0006,-0.0003,100.0,518.67,642.85,1585.05,1410.56,14.62,21.61,553.29,2388.13,9043.13,1.3,47.73,521.75,2388.09,8125.6,8.4432,0.03,393,38.78,23.2746,8,25,1.0071222281795156,1.7190138209475627
1588,0.0015,0.0002,100.0,518.67,642.23,1589.95,1405.69,14.62,21.61,553.07,2388.07,9045.98,1.3,47.38,521.88,2388.16,8122.28,8.4056,0.03,394,38.88,23.2902,8,26,1.0,1.552885395120513
1589,-0.002,0.0004,100.0,518.67,642.83,1590.91,1413.37,14.62,21.61,553.4,2388.17,9043.12,1.3,47.57,520.65,2388.2,8117.73,8.4211,0.03,393,38.69,23.2324,8,27,0.9160661125227779,2.6330876195034993
1590,-0.0004,0.0001,100.0,518.67,642.14,1584.76,1411.85,14.62,21.61,553.68,2388.1,9045.72,1.3,47.43,520.94,2388.1,8127.55,8.4334,0.03,393,38.79,23.2601,8,28,0.9855943457004335,1.8290441344770798
1591,-0.0006,-0.0004,100.0,518.67,642.89,1592.03,1407.7,14.62,21.61,553.01,2388.16,9044.98,1.3,47.57,521.34,2388.15,8126.46,8.4479,0.03,392,38.92,23.3099,8,29,1.018251261695213,1.5916237146763326
1592,0.0004,0.0003,100.0,518.67,643.08,1588.55,1400.07,14.62,21.61,552.45,2388.08,9044.89,1.3,47.59,521.26,2388.14,8121.13,8.4222,0.03,393,38.81,23.3215,8,30,0.8911147223838576,3.290389402288621
1593,0.0003,0.0,100.0,518.67,642.63,1584.36,1410.45,14.62,21.61,553.64,2388.09,9044.91,1.3,47.59,521.59,2388.12,8120.89,8.4893,0.03,393,38.8,23.3203,8,31,1.0,2.320814801805074
1594,0.0001,0.0002,100.0,518.67,642.87,1594.16,1413.85,14.62,21.61,552.92,2388.13,9049.25,1.3,47.42,521.58,2388.17,8125.78,8.4686,0.03,394,38.73,23.2709,8,32,0.9660267405331396,2.1269137021695657
1595,-0.0025,-0.0001,100.0,518.67,642.11,1588.7,1416.52,14.62,21.61,552.9,2388.14,9044.51,1.3,47.59,521.03,2388.14,8124.0,8.4675,0.03,394,38.92,23.3081,8,33,0.8984240596076555,1.9037713981063737
1596,-0.003,0.0001,100.0,518.67,642.38,1594.25,1406.27,14.62,21.61,552.76,2388.14,9036.91,1.3,47.67,520.91,2388.14,8123.04,8.4364,0.03,395,38.85,23.2625,8,34,0.8370430131105087,2.785616140713879
1597,-0.0035,-0.0001,100.0,518.67,642.79,1591.81,1411.73,14.62,21.61,553.56,2388.11,9036.35,1.3,47.64,521.09,2388.1,8123.98,8.471,0.03,393,38.67,23.2182,8,35,0.9596776028598724,2.1086061554035567
1598,-0.0018,0.0001,100.0,518.67,643.05,1588.74,1414.51,14.62,21.61,553.27,2388.08,9044.03,1.3,47.5,521.37,2388.11,8123.2,8.4597,0.03,393,38.71,23.2801,8,36,1.0,1.3125650976189742
1599,0.0016,-0.0005,100.0,518.67,642.86,1593.86,1409.9,14.62,21.61,553.36,2388.14,9034.65,1.3,47.65,521.28,2388.11,8124.45,8.4143,0.03,394,38.83,23.2904,8,37,1.0,2.6570573063573373
1600,-0.0004,0.0002,100.0,518.67,642.91,1592.65,1403.91,14.62,21.61,552.94,2388.11,9049.72,1.3,47.29,521.18,2388.15,8128.73,8.4479,0.03,393,38.85,23.2445,8,38,0.9826022239106535,1.9411348893960192
1601,-0.0008,0.0004,100.0,518.67,642.67,1594.9,1409.08,14.62,21.61,553.02,2388.16,9045.83,1.3,47.55,522.13,2388.13,8123.46,8.4429,0.03,394,38.82,23.2915,8,39,1.0034677405887371,2.084947482503853
1602,0.0012,0.0004,100.0,518.67,642.33,1587.05,1409.73,14.62,21.61,553.2,2388.14,9050.57,1.3,47.59,521.64,2388.16,8124.43,8.414,0.03,394,38.91,23.2884,8,40,0.9325086470681088,2.510796841767957
1603,-0.0021,0.0005,100.0,518.67,643.64,1586.4,1415.03,14.62,21.61,552.39,2388.15,9040.69,1.3,47.58,521.33,2388.17,8124.75,8.4514,0.03,392,38.82,23.2971,8,41,0.9666893596272689,2.1350915952149268
1604,0.0007,-0.0001,100.0,518.67,642.45,1596.61,1413.96,14.62,21.61,553.39,2388.15,9042.79,1.3,47.57,521.01,2388.11,8125.15,8.4001,0.03,393,38.82,23.2418,8,42,0.986918057820605,2.3339777136510147
1605,0.0043,-0.0,100.0,518.67,642.12,1589.67,1404.92,14.62,21.61,553.1,2388.1,9045.67,1.3,47.53,520.99,2388.13,8129.09,8.4519,0.03,393,38.8,23.2719,8,43,0.9218215299155496,2.1163211357971217
1606,0.001,-0.0,100.0,518.67,642.83,1594.48,1412.23,14.62,21.61,553.81,2388.13,9043.58,1.3,47.47,521.38,2388.17,8123.59,8.4808,0.03,393,38.81,23.2559,8,44,0.8629862962305533,2.0850048834917287
1607,0.0022,0.0005,100.0,518.67,642.7,1594.39,1406.87,14.62,21.61,553.18,2388.1,9050.41,1.3,47.38,520.97,2388.07,8126.59,8.3967,0.03,391,38.81,23.2896,8,45,0.9564469269728236,2.229468350524941
1608,-0.001,-0.0004,100.0,518.67,642.66,1582.06,1407.98,14.62,21.61,553.09,2388.11,9036.96,1.3,47.58,521.52,2388.2,8121.42,8.4308,0.03,393,38.76,23.274,8,46,0.8682468850070734,3.619001457998247
1609,-0.0017,0.0,100.0,518.67,643.19,1597.18,1409.66,14.62,21.61,552.66,2388.14,9044.83,1.3,47.49,521.09,2388.14,8121.72,8.4617,0.03,395,38.83,23.2846,8,47,1.0267920662263588,2.227570867029943
1610,-0.0011,-0.0003,100.0,518.67,643.16,1592.35,1410.66,14.62,21.61,553.5,2388.15,9044.91,1.3,47.62,521.2,2388.07,8121.14,8.4126,0.03,393,38.66,23.3099,8,48,1.0,2.0141465923255337
1611,0.0022,0.0002,100.0,518.67,642.47,1597.28,1408.45,14.62,21.61,553.69,2388.16,9038.38,1.3,47.81,521.69,2388.11,8131.45,8.4282,0.03,394,38.78,23.2095,8,49,0.9282121799496038,3.4135510051405924
1612,0.0009,-0.0,100.0,518.67,642.46,1596.48,1418.47,14.62,21.61,553.05,2388.17,9046.6,1.3,47.58,520.84,2388.2,8129.67,8.4453,0.03,393,38.71,23.2612,8,50,0.9814098347866405,2.594513022737272
1613,0.0016,-0.0002,100.0,518.67,642.3,1596.71,1408.48,14.62,21.61,552.96,2388.18,9048.73,1.3,47.66,521.17,2388.2,8119.14,8.4715,0.03,395,38.86,23.2719,8,51,0.784661796555547,3.43271287922513
1614,0.002,-0.0005,100.0,518.67,642.91,1591.23,1411.15,14.62,21.61,553.42,2388.19,9046.61,1.3,47.58,521.03,2388.15,8121.41,8.4327,0.03,394,38.87,23.2967,8,52,0.9029249594975438,2.2233160544808555
1615,0.0029,0.0,100.0,518.67,642.44,1591.28,1408.73,14.62,21.61,553.37,2388.12,9046.52,1.3,47.54,521.1,2388.2,8124.44,8.4654,0.03,392,38.77,23.2592,8,53,0.9985881143456798,1.6212108233747735
1616,-0.0015,0.0002,100.0,518.67,642.8,1586.86,1408.64,14.62,21.61,553.38,2388.14,9041.94,1.3,47.79,521.49,2388.1,8122.24,8.4623,0.03,394,38.78,23.2773,8,54,0.854163106478902,2.286881352515876
1617,0.0011,-0.0,100.0,518.67,642.55,1587.69,1409.0,14.62,21.61,552.31,2388.14,9045.33,1.3,47.61,521.12,2388.13,8121.94,8.4465,0.03,393,38.76,23.3119,8,55,0.9932159923527659,2.1824120704651864
1618,0.0017,-0.0003,100.0,518.67,642.79,1588.22,1412.93,14.62,21.61,553.19,2388.12,9049.54,1.3,47.59,522.12,2388.15,8122.62,8.4121,0.03,394,38.92,23.367,8,56,1.0050907561254598,2.0117522007712
1619,-0.0018,-0.0004,100.0,518.67,642.51,1587.86,1405.68,14.62,21.61,552.52,2388.08,9045.48,1.3,47.45,520.87,2388.18,8126.86,8.4585,0.03,392,38.71,23.2328,8,57,1.0,1.7781576648985837
1620,0.0022,-0.0001,100.0,518.67,642.54,1587.61,1415.49,14.62,21.61,553.74,2388.12,9044.57,1.3,47.66,520.79,2388.16,8130.47,8.5176,0.03,393,38.62,23.2355,8,58,0.896393340637044,2.70935975568292
1621,-0.0031,0.0003,100.0,518.67,642.73,1596.47,1403.96,14.62,21.61,552.83,2388.13,9046.28,1.3,47.69,521.76,2388.14,8124.19,8.4526,0.03,393,38.9,23.3387,8,59,1.0,2.956005589792774
1622,0.0026,0.0003,100.0,518.67,642.89,1592.58,1413.38,14.62,21.61,552.45,2388.15,9045.93,1.3,47.7,521.52,2388.11,8123.02,8.4372,0.03,393,38.75,23.2112,8,60,0.9242054271598481,2.0116851967891667
1623,-0.0025,-0.0002,100.0,518.67,642.36,1581.06,1410.45,14.62,21.61,553.78,2388.13,9044.33,1.3,47.51,521.35,2388.13,8122.4,8.4707,0.03,393,38.77,23.2598,8,61,1.0,2.9579491455653883
1624,0.0025,0.0005,100.0,518.67,642.93,1588.92,1406.65,14.62,21.61,552.12,2388.11,9048.93,1.3,47.55,520.66,2388.17,8122.81,8.4369,0.03,393,38.74,23.1837,8,62,0.9202992274493879,2.373033219414397
1625,0.0,0.0004,100.0,518.67,642.38,1593.42,1411.87,14.62,21.61,552.76,2388.11,9043.9,1.3,47.69,520.88,2388.16,8128.93,8.4405,0.03,394,38.9,23.3115,8,63,1.0,2.176601939096687
1626,-0.0004,-0.0003,100.0,518.67,643.04,1587.91,1403.83,14.62,21.61,552.8,2388.15,9042.25,1.3,47.82,521.23,2388.12,8130.97,8.4649,0.03,394,38.76,23.1794,8,64,1.0,1.705364247149871
1627,0.0017,0.0002,100.0,518.67,642.33,1592.63,1411.72,14.62,21.61,553.15,2388.17,9045.47,1.3,47.63,521.07,2388.18,8126.65,8.4577,0.03,393,38.75,23.3226,8,65,1.021557336629051,1.592032477725499
1628,-0.0012,0.0004,100.0,518.67,642.65,1589.96,1410.23,14.62,21.61,553.33,2388.18,9052.06,1.3,47.79,520.67,2388.13,8127.1,8.4809,0.03,393,38.84,23.2782,8,66,1.0000926265231012,1.8655809125668563
1629,-0.0025,0.0001,100.0,518.67,643.01,1598.92,1416.24,14.62,21.61,553.62,2388.18,9038.84,1.3,47.79,521.34,2388.14,8125.15,8.4402,0.03,394,38.8,23.3558,8,67,0.8928849342355116,2.9806974302313116
1630,0.0022,-0.0001,100.0,518.67,642.59,1594.01,1409.46,14.62,21.61,554.02,2388.15,9041.41,1.3,47.55,520.95,2388.13,8120.7,8.4435,0.03,394,38.88,23.2831,8,68,0.944211327415824,2.424586612878821
1631,-0.0028,0.0002,100.0,518.67,643.06,1590.31,1411.5,14.62,21.61,553.19,2388.19,9046.08,1.3,47.57,520.99,2388.14,8127.49,8.4424,0.03,396,38.79,23.2364,8,69,0.9130382887410665,2.3568971343424874
1632,0.0027,-0.0003,100.0,518.67,643.09,1598.38,1409.85,14.62,21.61,553.02,2388.14,9038.74,1.3,47.59,520.88,2388.12,8122.58,8.4531,0.03,394,38.68,23.2438,8,70,0.9901924625654068,3.093418560480878
1633,0.0053,-0.0004,100.0,518.67,642.27,1588.04,1411.2,14.62,21.61,553.02,2388.16,9039.96,1.3,47.76,521.64,2388.12,8122.38,8.4414,0.03,393,38.83,23.2851,8,71,0.9873231093298719,2.10833920125596
1634,0.0024,0.0003,100.0,518.67,642.79,1590.22,1412.92,14.62,21.61,553.02,2388.17,9044.54,1.3,47.55,521.07,2388.15,8122.73,8.4352,0.03,395,38.8,23.255,8,72,0.9758659248029004,1.9282371311096085
1635,0.0035,0.0001,100.0,518.67,642.76,1589.54,1412.9,14.62,21.61,552.98,2388.13,9048.97,1.3,47.7,521.71,2388.2,8124.83,8.4614,0.03,393,38.81,23.3273,8,73,0.9473944471418504,2.0477029378943814
1636,0.0003,0.0003,100.0,518.67,643.27,1589.11,1406.93,14.62,21.61,553.28,2388.17,9044.45,1.3,47.55,520.98,2388.15,8124.58,8.4337,0.03,394,38.79,23.2157,8,74,0.9224055152050633,1.9876040220208193
1637,-0.0026,0.0002,100.0,518.67,642.42,1588.17,1413.75,14.62,21.61,553.24,2388.14,9035.51,1.3,47.46,520.76,2388.14,8122.96,8.4466,0.03,392,38.77,23.1397,8,75,0.9543372188858289,2.6628027000278505
1638,0.0024,0.0001,100.0,518.67,642.69,1587.95,1411.06,14.62,21.61,553.56,2388.14,9042.02,1.3,47.57,521.17,2388.18,8128.53,8.4635,0.03,394,38.71,23.2871,8,76,1.0117957493756786,1.7714469321364898
1639,-0.0007,-0.0001,100.0,518.67,642.83,1594.18,1415.54,14.62,21.61,552.76,2388.17,9053.25,1.3,47.68,520.77,2388.14,8120.54,8.4474,0.03,394,38.82,23.2749,8,77,0.8044276194187531,3.572506386518254
1640,-0.0001,0.0,100.0,518.67,643.06,1593.86,1412.77,14.62,21.61,553.07,2388.16,9049.31,1.3,47.63,520.97,2388.15,8118.89,8.4951,0.03,393,38.78,23.2729,8,78,0.9561152491962793,2.257495070196264
1641,-0.002,-0.0001,100.0,518.67,643.18,1590.44,1408.65,14.62,21.61,552.55,2388.19,9039.68,1.3,47.64,520.42,2388.2,8116.35,8.4716,0.03,392,38.91,23.2468,8,79,0.8744053349732243,3.1758524567493076
1642,0.0006,0.0004,100.0,518.67,643.09,1586.49,1421.86,14.62,21.61,552.97,2388.16,9047.5,1.3,47.6,520.82,2388.16,8118.39,8.4046,0.03,394,38.69,23.1655,8,80,0.7292206604311425,5.421159061662948
1643,0.0015,0.0,100.0,518.67,642.44,1598.81,1418.07,14.62,21.61,553.13,2388.18,9041.18,1.3,47.59,520.64,2388.12,8123.52,8.4418,0.03,394,38.75,23.1679,8,81,1.0,2.723393446871235
1644,0.0017,0.0002,100.0,518.67,643.11,1587.82,1406.94,14.62,21.61,552.63,2388.19,9042.48,1.3,47.77,521.23,2388.18,8125.37,8.4673,0.03,395,38.67,23.3798,8,82,0.9412899578352313,2.100019502898737
1645,-0.0017,-0.0002,100.0,518.67,642.79,1588.27,1406.93,14.62,21.61,553.02,2388.17,9040.09,1.3,47.66,521.38,2388.23,8117.09,8.4569,0.03,394,38.88,23.1633,8,83,0.9596776886696708,2.547505612242585
1646,0.0007,0.0002,100.0,518.67,642.91,1600.62,1416.91,14.62,21.61,553.39,2388.2,9041.17,1.3,47.68,520.84,2388.15,8124.57,8.4446,0.03,394,38.68,23.3456,8,84,0.995379845789046,2.871948707422637
1647,-0.002,-0.0001,100.0,518.67,643.53,1586.9,1419.03,14.62,21.61,553.03,2388.18,9047.29,1.3,47.71,521.2,2388.17,8124.2,8.4391,0.03,394,38.51,23.2252,8,85,0.9956676585886542,2.8267608576869456
1648,0.0014,-0.0003,100.0,518.67,643.57,1595.92,1411.11,14.62,21.61,552.65,2388.21,9045.77,1.3,47.73,521.32,2388.18,8131.35,8.5072,0.03,395,38.8,23.2706,8,86,0.8207857229914083,2.060330456256608
1649,-0.0011,0.0004,100.0,518.67,643.13,1594.3,1419.41,14.62,21.61,553.26,2388.17,9041.86,1.3,47.69,521.01,2388.18,8121.4,8.4485,0.03,394,38.7,23.1939,8,87,1.028139352374527,2.3014932971622653
1650,-0.0005,0.0003,100.0,518.67,643.0,1592.27,1413.99,14.62,21.61,552.58,2388.15,9045.3,1.3,47.78,520.49,2388.15,8124.14,8.4636,0.03,395,38.85,23.2395,8,88,1.0,1.9599904095884073
1651,-0.0027,-0.0004,100.0,518.67,642.89,1588.92,1414.77,14.62,21.61,552.99,2388.18,9043.81,1.3,47.53,521.37,2388.19,8122.98,8.4684,0.03,393,38.75,23.2629,8,89,1.0,1.3125650976189742
1652,-0.0018,-0.0003,100.0,518.67,643.04,1597.06,1419.66,14.62,21.61,553.63,2388.21,9041.63,1.3,47.76,520.86,2388.25,8120.59,8.4657,0.03,395,38.75,23.175,8,90,1.0,1.9380823537893193
1653,0.0024,0.0004,100.0,518.67,642.85,1597.12,1418.09,14.62,21.61,553.31,2388.14,9047.15,1.3,47.61,521.1,2388.15,8121.46,8.4363,0.03,392,38.81,23.1856,8,91,0.9280386450764758,2.6928620025160974
1654,0.004,-0.0003,100.0,518.67,643.22,1587.73,1406.32,14.62,21.61,553.52,2388.21,9049.57,1.3,47.68,520.76,2388.15,8122.02,8.4885,0.03,393,38.64,23.2741,8,92,0.9947943185282391,2.3864980418549977
1655,0.0012,-0.0002,100.0,518.67,642.64,1600.04,1412.99,14.62,21.61,553.25,2388.16,9040.84,1.3,47.59,521.29,2388.16,8122.66,8.4484,0.03,394,38.68,23.2533,8,93,0.9806630120339893,2.869497815514773
1656,0.0011,-0.0001,100.0,518.67,642.83,1598.04,1413.58,14.62,21.61,553.19,2388.2,9047.56,1.3,47.68,520.82,2388.2,8122.33,8.4551,0.03,394,38.72,23.2282,8,94,0.9429543043826166,2.900490358686298
1657,0.0023,-0.0002,100.0,518.67,643.23,1593.41,1414.15,14.62,21.61,552.31,2388.21,9038.83,1.3,47.74,520.93,2388.15,8125.25,8.4869,0.03,395,38.72,23.3197,8,95,1.0050735125237327,1.9874294229957499
1658,0.0032,0.0004,100.0,518.67,642.87,1597.95,1410.75,14.62,21.61,553.64,2388.13,9050.75,1.3,47.69,521.23,2388.19,8129.38,8.4842,0.03,393,38.81,23.1988,8,96,1.0000000000000002,1.8021620700369827
1659,0.0011,-0.0003,100.0,518.67,643.24,1589.77,1414.96,14.62,21.61,552.79,2388.17,9048.65,1.3,47.89,521.04,2388.2,8128.03,8.4235,0.03,392,38.85,23.2346,8,97,0.9292005219391201,2.3910257727169975
1660,-0.0048,0.0003,100.0,518.67,642.84,1591.64,1414.43,14.62,21.61,552.63,2388.17,9039.9,1.3,47.59,520.74,2388.17,8124.19,8.4813,0.03,393,38.71,23.2744,8,98,0.943107151401085,2.1719674872407473
1661,0.0043,-0.0001,100.0,518.67,642.14,1596.36,1416.42,14.62,21.61,552.48,2388.16,9040.52,1.3,47.82,520.74,2388.16,8124.1,8.4653,0.03,394,38.73,23.1774,8,99,0.9665035377827901,2.1994663126997325
1662,0.0008,0.0004,100.0,518.67,642.33,1595.63,1418.78,14.62,21.61,552.73,2388.16,9051.11,1.3,47.72,520.59,2388.21,8126.0,8.4532,0.03,394,38.75,23.1026,8,100,1.004605228667821,2.525496423420566
1663,-0.0012,0.0002,100.0,518.67,643.11,1591.38,1421.21,14.62,21.61,552.64,2388.16,9043.7,1.3,47.75,520.9,2388.16,8125.97,8.4646,0.03,395,38.61,23.2687,8,101,0.8573919093414278,2.920376658685926
1664,0.0005,0.0004,100.0,518.67,643.14,1582.62,1413.48,14.62,21.61,552.27,2388.19,9044.0,1.3,47.73,520.79,2388.19,8121.88,8.4561,0.03,394,38.85,23.2557,8,102,0.861046010114543,3.679972677380853
1665,-0.0021,0.0,100.0,518.67,642.76,1593.92,1411.03,14.62,21.61,553.11,2388.21,9044.49,1.3,47.78,521.19,2388.21,8124.0,8.4837,0.03,395,38.76,23.2683,8,103,0.8959289117427441,2.392465426033894
1666,0.0005,0.0004,100.0,518.67,642.77,1590.73,1418.79,14.62,21.61,552.61,2388.21,9038.88,1.3,47.78,520.55,2388.14,8120.49,8.4563,0.03,393,38.87,23.1385,8,104,0.8899515388706637,3.244926683689325
1667,-0.0024,-0.0001,100.0,518.67,642.64,1592.44,1411.94,14.62,21.61,552.67,2388.22,9047.64,1.3,47.88,521.02,2388.14,8121.4,8.4851,0.03,393,38.7,23.1946,8,105,0.9462594315779477,1.9490896062750338
1668,-0.0022,0.0004,100.0,518.67,642.74,1587.49,1412.29,14.62,21.61,551.51,2388.15,9046.6,1.3,47.95,520.45,2388.23,8120.94,8.4651,0.03,394,38.67,23.2594,8,106,0.8683423808790303,2.3920107639545516
1669,0.0028,-0.0,100.0,518.67,642.93,1598.31,1420.11,14.62,21.61,552.75,2388.18,9051.93,1.3,47.62,520.88,2388.2,8123.43,8.4555,0.03,395,38.8,23.2435,8,107,1.0,2.6204725726266145
1670,-0.0022,0.0003,100.0,518.67,642.82,1590.36,1422.19,14.62,21.61,552.51,2388.2,9037.13,1.3,47.79,520.9,2388.16,8129.4,8.4884,0.03,394,38.74,23.326,8,108,0.7768828733423185,5.232077935895791
1671,-0.0057,0.0001,100.0,518.67,642.9,1596.7,1412.1,14.62,21.61,553.13,2388.26,9047.05,1.3,47.71,520.22,2388.22,8120.3,8.4915,0.03,394,38.85,23.2791,8,109,1.0,2.464806101386027
1672,-0.0005,0.0002,100.0,518.67,643.46,1591.04,1413.93,14.62,21.61,552.65,2388.19,9042.67,1.3,47.76,520.72,2388.15,8122.89,8.4961,0.03,393,38.54,23.1857,8,110,0.9350499113193042,2.275696510831734
1673,-0.0009,-0.0002,100.0,518.67,643.11,1592.76,1416.05,14.62,21.61,552.42,2388.19,9050.1,1.3,47.75,520.7,2388.2,8122.02,8.4449,0.03,394,38.53,23.1757,8,111,0.9992644700117013,2.7338528146960552
1674,-0.001,0.0002,100.0,518.67,642.9,1603.1,1415.73,14.62,21.61,552.87,2388.2,9045.38,1.3,47.57,520.56,2388.16,8120.36,8.4972,0.03,395,38.64,23.1456,8,112,0.8801369415882637,3.170171388783018
1675,0.0021,-0.0005,100.0,518.67,643.23,1598.37,1410.46,14.62,21.61,552.1,2388.15,9043.52,1.3,47.87,520.39,2388.21,8118.5,8.4561,0.03,394,38.76,23.0927,8,113,0.9514466923556363,2.742249688119491
1676,0.001,0.0005,100.0,518.67,642.96,1594.91,1415.05,14.62,21.61,552.75,2388.21,9040.53,1.3,47.76,520.3,2388.16,8124.38,8.4579,0.03,393,38.58,23.298,8,114,1.011168220918914,2.1131337494025093
1677,-0.002,0.0002,100.0,518.67,642.73,1598.5,1415.49,14.62,21.61,552.46,2388.16,9048.02,1.3,47.8,521.21,2388.19,8119.99,8.4614,0.03,395,38.66,23.2599,8,115,1.0,2.8243433652299323
